sku,titulo,descricao,marca,categoria,preco,preco_clube,preco_original,preco_assinante,avaliacao,total_avaliacoes,em_estoque,url,imagens_todas
31027528640,"Ração Liva Super Premium para Cães Adultos de Raças Pequenas - 10,1Kg","A Liva é uma ração Super Premium que promove uma vida mais saudável para os nossos pets. Existimos para proporcionar nutrição e bem-estar para que eles vivam cada vez mais e melhor. 
<br><br>
- Ração Super Premium para cães adultos de porte pequeno;<br>
- Sabor Frango, Arroz, Cenoura e Espinafre;<br>
- Alimento rico em nutrientes e proteínas de alta qualidade;<br>
- Com ômega 3 e 6, Liva ajuda a manter a pele saudável e uma pelagem brilhante e macia;<br>
- A inclusão de fibras e prebióticos selecionados contribui para o bom funcionamento do intestino;<br>
- Presença de aminoácidos essenciais que promovem a manutenção das funções vitais;<br>
- Com extrato de yucca, zeolita, fibras e prebióticos reduz o odor e volume das fezes;<br>
- Alimento rico em vitaminas e minerais que ajudam a fortalecer o sistema imunológico;<br>
<br>
- Este produto possui Satisfação Garantida. Saiba mais abaixo na descrição.",Liva,cachorro/racoes/racao-seca,162.9,122.18,130.32,130.32,4.84,73,True,https://www.petlove.com.br/racao-seca-liva-para-caes-adultos-de-racas-pequenas/p?sku=31027528640,https://www.petlove.com.br/images/products/273552/hd_large/31027528640_Ra%C3%A7%C3%A3o_Seca_Liva_para_C%C3%A3es_Adultos_de_Ra%C3%A7as_Pequenas_-_10_1_Kg.jpg?1771051568 | https://www.petlove.com.br/images/products/273520/hd_large/31027528599_Ra%C3%A7%C3%A3o_Seca_Liva_para_C%C3%A3es_Adultos_de_Ra%C3%A7as_Pequenas_%281%29.jpg?1771051521 | https://www.petlove.com.br/images/products/273519/hd_large/31027528599_Ra%C3%A7%C3%A3o_Seca_Liva_para_C%C3%A3es_Adultos_de_Ra%C3%A7as_Pequenas_%282%29.jpg?1771051518 | https://www.petlove.com.br/images/products/273521/hd_large/31027528599_Ra%C3%A7%C3%A3o_Seca_Liva_para_C%C3%A3es_Adultos_de_Ra%C3%A7as_Pequenas_%283%29.jpg?1771051522 | https://www.petlove.com.br/images/products/273517/hd_large/31027528599_Ra%C3%A7%C3%A3o_Seca_Liva_para_C%C3%A3es_Adultos_de_Ra%C3%A7as_Pequenas_%284%29.jpg?1771051515 | https://www.petlove.com.br/images/products/273518/hd_large/31027528599_Ra%C3%A7%C3%A3o_Seca_Liva_para_C%C3%A3es_Adultos_de_Ra%C3%A7as_Pequenas_%285%29.jpg?1771051516 | https://www.petlove.com.br/images/products/273516/hd_large/31027528599_Ra%C3%A7%C3%A3o_Seca_Liva_para_C%C3%A3es_Adultos_de_Ra%C3%A7as_Pequenas_%286%29.jpg?1771051511 | https://www.petlove.com.br/images/products/273515/hd_large/31027528599_Ra%C3%A7%C3%A3o_Seca_Liva_para_C%C3%A3es_Adultos_de_Ra%C3%A7as_Pequenas_%287%29.jpg?1771051509 | https://www.petlove.com.br/images/products/273514/hd_large/31027528599_Ra%C3%A7%C3%A3o_Seca_Liva_para_C%C3%A3es_Adultos_de_Ra%C3%A7as_Pequenas_%288%29.jpg?1771051509
31027550693,"Ração Seca Nutrilus Natural Frango e Arroz para Cães Adultos Raças Médias e Grandes - 10,1Kg","<p>Nutri&ccedil;&atilde;o natural, completa e saborosa para o dia a dia do seu c&atilde;o. A Nutrilus Natural combina prote&iacute;nas de alta qualidade com vegetais selecionados, garantindo mais sa&uacute;de, energia e bem-estar em cada refei&ccedil;&atilde;o.</p>
<p><br /><br />- Sabor: Frango, arroz, cenoura, br&oacute;colis e alecrim;<br />- Prote&iacute;nas de alta qualidade;<br />- Complexo de vegetais: br&oacute;colis, beterraba branca, batata-doce e cenoura;<br />- Antioxidantes 100% naturais;<br />- Fortalecimento das articula&ccedil;&otilde;es: com condroitina e glicosamina;<br />- Cuidado oral para preven&ccedil;&atilde;o da forma&ccedil;&atilde;o do t&aacute;rtaro;<br />- Refor&ccedil;o imunol&oacute;gico: fortalece as defesas naturais do organismo;<br />- Pele saud&aacute;vel e pelagem brilhante (&ocirc;mega 3 e 6, biotina e zinco quelatado);<br />- Intestino equilibrado, com menor volume e odor das fezes (prebi&oacute;ticos, yucca e ze&oacute;lita);<br />- Tamanho do gr&atilde;o: 16,39 mm;<br />- Possui Garantia de Satisfa&ccedil;&atilde;o 100%;</p>
<p>&nbsp;</p>
<p>Venda exclusiva na Petlove</p>",Nutrilus,cachorro/racoes/racao-seca,170.9,136.72,153.81,153.81,4.88,16,True,https://www.petlove.com.br/racao-seca-nutrilus-natural-frango-e-arroz-para-caes-adultos-racas-medias-e-grandes/p?sku=31027550693,https://www.petlove.com.br/images/products/370623/hd_large/Novo_Projeto_%2850%29.jpg?1771741202 | https://www.petlove.com.br/images/products/370624/hd_large/Novo_Projeto_%2851%29.jpg?1771741203 | https://www.petlove.com.br/images/products/376265/hd_large/04_7899973922036.png?1771821029 | https://www.petlove.com.br/images/products/376266/hd_large/02_7899973922036.png?1771821032 | https://www.petlove.com.br/images/products/376267/hd_large/03_7899973922036.png?1771821034 | https://www.petlove.com.br/images/products/376268/hd_large/05_7899973922036.png?1771821035
2422025,Ração Seca GranPlus Gourmet Ovelha & Arroz para Cães Adultos Raças Médias e Grandes - 15Kg,"- Fórmula com Condroitina e Glicosamina: contribuem para articulações fortes;<br> 
- Possui ingredientes nobres e proteína de alta qualidade: atende paladares exigentes;<br>
- Fonte rica em Ômega 3 (EPA & DHA): contribui para o bom funcionamento do organismo;<br>
- Contém antioxidantes naturais, polpa de beterraba, prebiótico: auxilia na saúde intestinal;<br>
- Embalagem de 3 Kg: sistema abre e fecha promovendo mais sabor, frescor e maior conservação.<br><br>

Este produto possui Satisfação Garantida. Saiba mais abaixo na descrição.",GranPlus,cachorro/racoes/racao-seca,222.9,189.47,222.9,200.61,4.55,186,True,https://www.petlove.com.br/racao-seca-affinity-gran-plus-gourmet-ovelha-arroz-para-caes-adultos-racas-medias-e-grandes/p?sku=2422025,https://www.petlove.com.br/images/products/270230/hd_large/Ra%C3%A7%C3%A3o_Seca_GranPlus_Gourmet_Ovelha___Arroz_para_C%C3%A3es_Adultos_Ra%C3%A7as_M%C3%A9dias_e_Grandes_2421993_FRENTE.jpg?1771046250 | https://www.petlove.com.br/images/products/270229/hd_large/Ra%C3%A7%C3%A3o_Seca_GranPlus_Gourmet_Ovelha___Arroz_para_C%C3%A3es_Adultos_Ra%C3%A7as_M%C3%A9dias_e_Grandes_2421993_LATERAL.jpg?1771046246 | https://www.petlove.com.br/images/products/223018/hd_large/Ra%C3%A7%C3%A3o_Seca_Affinity_GranPlus_Gourmet_Ovelha___Arroz_para_C%C3%A3es_Adultos_Ra%C3%A7as_M%C3%A9dias_e_Grandes_2421993_4.jpg?1770782898 | https://www.petlove.com.br/images/products/270228/hd_large/Ra%C3%A7%C3%A3o_Seca_GranPlus_Gourmet_Ovelha___Arroz_para_C%C3%A3es_Adultos_Ra%C3%A7as_M%C3%A9dias_e_Grandes_2421993_PARTICULA.jpg?1771046245 | https://www.petlove.com.br/images/products/274407/hd_large/2421993_Ra%C3%A7%C3%A3o_Seca_GranPlus_Gourmet_Ovelha___Arroz_para_C%C3%A3es_Adultos_Ra%C3%A7as_M%C3%A9dias_e_Grandes_%286%29.jpg?1771053006 | https://www.petlove.com.br/images/products/274408/hd_large/2421993_Ra%C3%A7%C3%A3o_Seca_GranPlus_Gourmet_Ovelha___Arroz_para_C%C3%A3es_Adultos_Ra%C3%A7as_M%C3%A9dias_e_Grandes_%288%29.jpg?1771053008 | https://www.petlove.com.br/images/products/223012/hd_large/Ra%C3%A7%C3%A3o_Seca_Affinity_GranPlus_Gourmet_Ovelha___Arroz_para_C%C3%A3es_Adultos_Ra%C3%A7as_M%C3%A9dias_e_Grandes_2421993_3.jpg?1770782883 | https://www.petlove.com.br/images/products/223030/hd_large/Ra%C3%A7%C3%A3o_Seca_Affinity_GranPlus_Gourmet_Ovelha___Arroz_para_C%C3%A3es_Adultos_Ra%C3%A7as_M%C3%A9dias_e_Grandes_2421993_5.jpg?1770782934 | https://www.petlove.com.br/images/products/397448/hd_large/tratadas_0055_7896048916655_2.png?1775568361 | https://www.petlove.com.br/images/products/397447/hd_large/tratadas_0056_7896048916655_1.png?1775568357
31014070-2,Ração Seca PremieR Pet Golden Special Cães Adultos Frango e Carne - 20Kg,"- Blend de proteínas: oferece máxima satisfação para o paladares exigentes;<br>
- Maior rendimento: produzida com ingredientes de alto aproveitamento;<br>
- Saúde e vitalidade: alimento de alta qualidade, rico em vitaminas e minerais;<br>
- Redução do odor das fezes: seleção de ingredientes especiais que auxiliam na redução do odor das fezes.
<br><br> - Este produto possui Satisfação Garantida. Saiba mais abaixo na descrição.",GoldeN,cachorro/racoes/racao-seca,204.9,174.17,204.9,184.41,4.66,1864,True,https://www.petlove.com.br/racao-golden-special-adulto-1014070/p?sku=31014070-2,https://www.petlove.com.br/images/products/266033/hd_large/Ra%C3%A7%C3%A3o_Seca_PremieR_Pet_Golden_Special_C%C3%A3es_Adultos_Frango_e_Carne_-_20_Kg_31014070-2_1.jpg?1770970139 | https://www.petlove.com.br/images/products/266034/hd_large/Ra%C3%A7%C3%A3o_Seca_PremieR_Pet_Golden_Special_C%C3%A3es_Adultos_Frango_e_Carne_-_20_Kg_31014070-2_2.jpg?1770970140 | https://www.petlove.com.br/images/products/266035/hd_large/Ra%C3%A7%C3%A3o_Seca_PremieR_Pet_Golden_Special_C%C3%A3es_Adultos_Frango_e_Carne_-_20_Kg_31014070-2_3.jpg?1770970142
31027521125,"Ração Nutrilus Pro+ Frango & Carne para Cães Sênior de Raças Pequenas - 10,1Kg","Nutrilus Pro+ Cães Sênior é uma ração premium especial, desenvolvida por médicos veterinários, com ingredientes selecionados, sem corantes e sem aromatizantes artificiais, garantindo uma alimentação balanceada e completa. Além disso, possui ótimo custo-benefício. <br><br>
Garantia de Satisfação: Nutrilus acredita que a satisfação é um comprometimento com a vida do pet, e garantimos você e seu pet satisfeitos ou seu dinheiro de volta. <br><br>
- Proteínas de alta qualidade: favorece o ótimo aproveitamento dos nutrientes para a manutenção da musculatura e condição corporal ideal; <br>
- Intestino saudável: com fibras que favorecem uma função intestinal regular; <br>
- Saúde oral: com hexametafosfato de sódio; <br>
- Redução do odor das fezes: com extrato de yucca, ideal para ambientes internos; <br>
- Pelagem macia e brilhante: aporte equilibrado de ácidos graxos essenciais, ômegas 3 e 6, vitaminas e minerais; <br>
- Defesa do organismo: enriquecido com DHA que contribui para a redução de inflamações e saúde do coração; <br>
- Ossos e articulações saudáveis: com condroitina e glicosamina que contribuem para a saúde dos ossos e articulações.",Nutrilus,cachorro/racoes/racao-seca,141.9,113.52,127.71,127.71,4.77,53,True,https://www.petlove.com.br/racao-seca-nutrilus-pro-frango-carne-para-caes-senior-de-racas-pequenas/p?sku=31027521125,https://www.petlove.com.br/images/products/272082/hd_large/31027521125_Ra%C3%A7%C3%A3o_Seca_Nutrilus_Pro__Frango___Carne_para_C%C3%A3es_S%C3%AAnior_de_Ra%C3%A7as_Pequenas_%281%29.jpg?1771049373 | https://www.petlove.com.br/images/products/272086/hd_large/31027521125_Ra%C3%A7%C3%A3o_Seca_Nutrilus_Pro__Frango___Carne_para_C%C3%A3es_S%C3%AAnior_de_Ra%C3%A7as_Pequenas_%282%29.jpg?1771049383 | https://www.petlove.com.br/images/products/272083/hd_large/31027521125_Ra%C3%A7%C3%A3o_Seca_Nutrilus_Pro__Frango___Carne_para_C%C3%A3es_S%C3%AAnior_de_Ra%C3%A7as_Pequenas_%283%29.jpg?1771049377 | https://www.petlove.com.br/images/products/272085/hd_large/31027521125_Ra%C3%A7%C3%A3o_Seca_Nutrilus_Pro__Frango___Carne_para_C%C3%A3es_S%C3%AAnior_de_Ra%C3%A7as_Pequenas_%284%29.jpg?1771049379 | https://www.petlove.com.br/images/products/272080/hd_large/31027521125_Ra%C3%A7%C3%A3o_Seca_Nutrilus_Pro__Frango___Carne_para_C%C3%A3es_S%C3%AAnior_de_Ra%C3%A7as_Pequenas_%285%29.jpg?1771049371 | https://www.petlove.com.br/images/products/272081/hd_large/31027521125_Ra%C3%A7%C3%A3o_Seca_Nutrilus_Pro__Frango___Carne_para_C%C3%A3es_S%C3%AAnior_de_Ra%C3%A7as_Pequenas_%286%29.jpg?1771049373 | https://www.petlove.com.br/images/products/272084/hd_large/31027521125_Ra%C3%A7%C3%A3o_Seca_Nutrilus_Pro__Frango___Carne_para_C%C3%A3es_S%C3%AAnior_de_Ra%C3%A7as_Pequenas_%287%29.jpg?1771049379
2399747,"Ração Seca Fórmula Natural Fresh Meat Cães Adultos Raças Mini e Pequena - 2,5Kg","- Ideal para pets que vivem em ambientes internos;<br>
- Embalagens de 7 Kg fracionadas em pacotes de 500 g;<br>
- Com colágeno, condroitina e glucosamina que são elementos presentes nas articulações e favorecem a mobilidade;<br>
- Fezes em menor volume e menos odor devido a combinação de ingredientes de altíssima qualidade associados ao estrato de yucca, fibras naturais e prebióticos;<br>
- A utilização de carne fresca e ingredientes naturais de alta qualidade proporcionam ao alimento uma palatabilidade incrível, atendendo os paladares mais exigentes;<br>
- Um alimento balanceado com proteínas de alto valor biológico, como o da carne fresca de frango, aliadas a vitaminas, ômegas 3-6 e colágeno favorecem uma pelagem mais bonita e brilhante.",Formula Natural,cachorro/racoes/racao-seca,133.9,113.82,133.9,120.51,4.72,153,True,https://www.petlove.com.br/racao-seca-formula-natural-fresh-meat-caes-adultos-racas-mini-e-pequena/p?sku=2399747,https://www.petlove.com.br/images/products/287890/hd_large/TRATADAS_0037_7898363314581_7898363314598_7898363314604-F.jpg?1771134785 | https://www.petlove.com.br/images/products/287891/hd_large/7898363314581.jpg?1771134785 | https://www.petlove.com.br/images/products/287892/hd_large/TRATADAS_0039_7898363314581_7898363314598_7898363314604-D.jpg?1771134786 | https://www.petlove.com.br/images/products/287893/hd_large/TRATADAS_0038_7898363314581_7898363314598_7898363314604-E.jpg?1771134788 | https://www.petlove.com.br/images/products/287889/hd_large/TRATADAS_0036_7898363314581_7898363314598_7898363314604-V.jpg?1771134783 | https://www.petlove.com.br/images/products/241649/hd_large/Foto_03_2399742_Ra%C3%A7%C3%A3o_Seca_F%C3%B3rmula_Natural_Fresh_Meat_C%C3%A3es_Adultos_Ra%C3%A7as_Mini_e_Pequena.jpg?1770875982 | https://www.petlove.com.br/images/products/241648/hd_large/Foto_05_2399742_Ra%C3%A7%C3%A3o_Seca_F%C3%B3rmula_Natural_Fresh_Meat_C%C3%A3es_Adultos_Ra%C3%A7as_Mini_e_Pequena.jpg?1770875981 | https://www.petlove.com.br/images/products/241654/hd_large/Foto_07_2399742_Ra%C3%A7%C3%A3o_Seca_F%C3%B3rmula_Natural_Fresh_Meat_C%C3%A3es_Adultos_Ra%C3%A7as_Mini_e_Pequena.jpg?1770875988 | https://www.petlove.com.br/images/products/248270/hd_large/Ra%C3%A7%C3%A3o_Seca_F%C3%B3rmula_Natural_Fresh_Meat_C%C3%A3es_Adultos_Ra%C3%A7as_Mini_e_Pequena_2399742_%283%29.jpg?1770882406 | https://www.petlove.com.br/images/products/241651/hd_large/Foto_08_2399742_Ra%C3%A7%C3%A3o_Seca_F%C3%B3rmula_Natural_Fresh_Meat_C%C3%A3es_Adultos_Ra%C3%A7as_Mini_e_Pequena.jpg?1770875988 | https://www.petlove.com.br/images/products/248271/hd_large/Ra%C3%A7%C3%A3o_Seca_F%C3%B3rmula_Natural_Fresh_Meat_C%C3%A3es_Adultos_Ra%C3%A7as_Mini_e_Pequena_2399742_%282%29.jpg?1770882406 | https://www.petlove.com.br/images/products/241650/hd_large/Foto_09_2399742_Ra%C3%A7%C3%A3o_Seca_F%C3%B3rmula_Natural_Fresh_Meat_C%C3%A3es_Adultos_Ra%C3%A7as_Mini_e_Pequena.jpg?1770875982
2638255,"Ração Natural True para Cães Adultos Raças Médias e Grandes - 10,1Kg","Inspirada no amor que sentimos por eles, a True foi desenvolvida para oferecer a melhor alimentação para os nossos pets.<br><br>

- Ração natural feita com ingredientes deliciosos: frango, batata-doce, brócolis, cenoura e arroz integral;<br>
- Feita com carne de verdade, sem farinha de vísceras;<br>
- Sem transgênicos, sem corantes e sem conservantes artificiais;<br>
- Saudável e nutritiva, enriquecida com Natural Complex: composto natural rico em extratos herbais, algas, fibras e prebióticos para reforçar as defesas do organismo;<br><br>
- Ingredientes funcionais: <br>
        - Hexametamosfato de sódio para prevenção de tártaro;<br>
        - Extrato de yucca para redução do odor das fezes;<br>
        - Condroitina e glicosamina para saúde das articulações;<br>
        - Com fibras e prebióticos para a saúde intestinal;<br><br>

True Amor de Verdade, Ingredientes de Verdade.<br><br>

- Este produto possui Satisfação Garantida. Saiba mais abaixo na descrição",True,cachorro/racoes/racao-seca,299.9,254.92,299.9,269.91,4.8,125,True,https://www.petlove.com.br/racao-seca-true-para-caes-adultos-racas-medias-e-grandes/p?sku=2638255,https://www.petlove.com.br/images/products/255531/hd_large/Ra%C3%A7%C3%A3o_Seca_True_para_C%C3%A3es_Adultos_Ra%C3%A7as_M%C3%A9dias_e_Grandes_10_1KG_2638254.png?1770959144 | https://www.petlove.com.br/images/products/255532/hd_large/Ra%C3%A7%C3%A3o_Seca_True_para_C%C3%A3es_Adultos_Ra%C3%A7as_M%C3%A9dias_e_Grandes_10_1KG_2638254_%281%29.png?1770959146 | https://www.petlove.com.br/images/products/261228/hd_large/3_True_Ingredientes.png?1770964590 | https://www.petlove.com.br/images/products/261223/hd_large/4_True_Racao_Adultos.png?1770964585 | https://www.petlove.com.br/images/products/261221/hd_large/5_True_SemFarinhaVisceras.png?1770964583 | https://www.petlove.com.br/images/products/261225/hd_large/6_True_SemSemSem.png?1770964586 | https://www.petlove.com.br/images/products/261224/hd_large/7_True_NaturalComplex_.png?1770964584 | https://www.petlove.com.br/images/products/261222/hd_large/8_True_Produto_Adultos_PMG.png?1770964583 | https://www.petlove.com.br/images/products/261226/hd_large/9_True_Gr%C3%A3o.png?1770964588 | https://www.petlove.com.br/images/products/261227/hd_large/10_True_Promessa.png?1770964590 | https://www.petlove.com.br/images/products/261220/hd_large/11_True_ModoUso_Adultos_PMG.png?1770964581
31027528671,Ração Nutrilus Light Frango para Cães Adultos Raças Médias e Grandes - 15Kg,"A Ração Seca Nutrilus Light Frango para Cães Adultos Raças Médias e Grandes é uma ração premium especial indicada para cães adultos, promovendo a manutenção do peso e emagrecimento saudável.
<br><br>
- Ração Premium Especial para cães;<br>
- Indicada para cães adultos de porte médio e grande;<br>
- Sabor: Frango;<br>
- Emagrecimento Saudável: níveis reduzidos de calorias e gorduras;<br>
- Proteínas de alta qualidade: favorece o ótimo aproveitamento dos nutrientes para a manutenção do peso ideal;<br>
- Intestino saudável: com fibras que favorecem uma função intestinal regular;<br>
- Redução do odor das fezes;<br>
- Embalagem: disponível na versão de 15 kg
<br><br>
Este produto possui Satisfação Garantida. Saiba mais abaixo na descrição.",Nutrilus,cachorro/racoes/racao-seca,181.9,145.52,163.71,163.71,4.67,52,True,https://www.petlove.com.br/racao-seca-nutrilus-light-frango-para-caes-adultos-racas-medias-e-grande/p?sku=31027528671,https://www.petlove.com.br/images/products/395676/hd_large/TRATADAS_0214_01_7899973910569.png?1771439557 | https://www.petlove.com.br/images/products/395677/hd_large/TRATADAS_0043_02_7899973910569.png?1771439559 | https://www.petlove.com.br/images/products/395679/hd_large/TRATADAS_0079_03_7899973910569.png?1771439577 | https://www.petlove.com.br/images/products/395678/hd_large/TRATADAS_0133_04_7899973910569.png?1771439559 | https://www.petlove.com.br/images/products/275741/hd_large/31027528671_Ra%C3%A7%C3%A3o_Seca_Nutrilus_Light_Frango_para_C%C3%A3es_Adultos_Ra%C3%A7as_M%C3%A9dias_e_Grande_%281%29.jpg?1771054786 | https://www.petlove.com.br/images/products/275740/hd_large/31027528671_Ra%C3%A7%C3%A3o_Seca_Nutrilus_Light_Frango_para_C%C3%A3es_Adultos_Ra%C3%A7as_M%C3%A9dias_e_Grande_%282%29.jpg?1771054785 | https://www.petlove.com.br/images/products/275739/hd_large/31027528671_Ra%C3%A7%C3%A3o_Seca_Nutrilus_Light_Frango_para_C%C3%A3es_Adultos_Ra%C3%A7as_M%C3%A9dias_e_Grande_%283%29.jpg?1771054784 | https://www.petlove.com.br/images/products/275742/hd_large/31027528671_Ra%C3%A7%C3%A3o_Seca_Nutrilus_Light_Frango_para_C%C3%A3es_Adultos_Ra%C3%A7as_M%C3%A9dias_e_Grande_%284%29.jpg?1771054790 | https://www.petlove.com.br/images/products/275744/hd_large/31027528671_Ra%C3%A7%C3%A3o_Seca_Nutrilus_Light_Frango_para_C%C3%A3es_Adultos_Ra%C3%A7as_M%C3%A9dias_e_Grande_%285%29.jpg?1771054792 | https://www.petlove.com.br/images/products/275746/hd_large/31027528671_Ra%C3%A7%C3%A3o_Seca_Nutrilus_Light_Frango_para_C%C3%A3es_Adultos_Ra%C3%A7as_M%C3%A9dias_e_Grande_%286%29.jpg?1771054797 | https://www.petlove.com.br/images/products/275745/hd_large/31027528671_Ra%C3%A7%C3%A3o_Seca_Nutrilus_Light_Frango_para_C%C3%A3es_Adultos_Ra%C3%A7as_M%C3%A9dias_e_Grande_%287%29.jpg?1771054797
2638253,"Ração Natural True para Cães Adultos Raças Pequenas - 10,1Kg","Inspirada no amor que sentimos por eles, a True foi desenvolvida para oferecer a melhor alimentação para os nossos pets.<br><br>

- Ração natural feita com ingredientes deliciosos: frango, batata-doce, brócolis, cenoura e arroz integral;<br>
- Feita com carne de verdade, sem farinha de vísceras;<br>
- Sem transgênicos, sem corantes e sem conservantes artificiais;<br>
- Saudável e nutritiva, enriquecida com Natural Complex: composto natural rico em extratos herbais, algas, fibras e prebióticos para reforçar as defesas do organismo;<br><br>
- Ingredientes funcionais: <br>
     - Hexametamosfato de sódio para prevenção de tártaro;<br>
     - Extrato de yucca para redução do odor das fezes;<br>
     - Condroitina e glicosamina para saúde das articulações;<br>
     - Com fibras e prebióticos para a saúde intestinal;<br><br>

True Amor de Verdade, Ingredientes de Verdade.<br><br>

- Este produto possui Satisfação Garantida. Saiba mais abaixo na descrição",True,cachorro/racoes/racao-seca,309.9,263.42,309.9,278.91,4.8,347,True,https://www.petlove.com.br/racao-seca-true-para-caes-adultos-racas-pequenas/p?sku=2638253,https://www.petlove.com.br/images/products/237742/hd_large/Ra%C3%A7%C3%A3o_Seca_True_para_C%C3%A3es_Adultos_Ra%C3%A7as_Pequenas_2638251.jpg?1770794070 | https://www.petlove.com.br/images/products/237743/hd_large/Ra%C3%A7%C3%A3o_Seca_True_para_C%C3%A3es_Adultos_Ra%C3%A7as_Pequenas_2638251_1.jpg?1770794071 | https://www.petlove.com.br/images/products/262488/hd_large/Ra%C3%A7%C3%A3o_Seca_True_para_C%C3%A3es_Adultos_Ra%C3%A7as_Pequenas_2638251_3.png?1770965611 | https://www.petlove.com.br/images/products/262489/hd_large/Ra%C3%A7%C3%A3o_Seca_True_para_C%C3%A3es_Adultos_Ra%C3%A7as_Pequenas_2638251_4.png?1770965613 | https://www.petlove.com.br/images/products/262486/hd_large/Ra%C3%A7%C3%A3o_Seca_True_para_C%C3%A3es_Adultos_Ra%C3%A7as_Pequenas_2638251_5.png?1770965610 | https://www.petlove.com.br/images/products/262481/hd_large/Ra%C3%A7%C3%A3o_Seca_True_para_C%C3%A3es_Adultos_Ra%C3%A7as_Pequenas_2638251_6.png?1770965604 | https://www.petlove.com.br/images/products/262482/hd_large/Ra%C3%A7%C3%A3o_Seca_True_para_C%C3%A3es_Adultos_Ra%C3%A7as_Pequenas_2638251_7.png?1770965605 | https://www.petlove.com.br/images/products/262487/hd_large/Ra%C3%A7%C3%A3o_Seca_True_para_C%C3%A3es_Adultos_Ra%C3%A7as_Pequenas_2638251_8.png?1770965611 | https://www.petlove.com.br/images/products/262485/hd_large/Ra%C3%A7%C3%A3o_Seca_True_para_C%C3%A3es_Adultos_Ra%C3%A7as_Pequenas_2638251_9.png?1770965607 | https://www.petlove.com.br/images/products/262483/hd_large/Ra%C3%A7%C3%A3o_Seca_True_para_C%C3%A3es_Adultos_Ra%C3%A7as_Pequenas_2638251_10.png?1770965607 | https://www.petlove.com.br/images/products/262484/hd_large/Ra%C3%A7%C3%A3o_Seca_True_para_C%C3%A3es_Adultos_Ra%C3%A7as_Pequenas_2638251_11.png?1770965607
31027528665,Ração Nutrilus Power+ Frango para Cães Adultos - 15Kg,"A Ração Seca Nutrilus Power+ Frango para Cães Adultos é uma ração premium especial indicada para cães adultos que são submetidos a altos níveis de atividade física.
<br><br>
- Ração Premium Especial para cães;<br>
- Indicada para cães adultos;<br>
- Sabor: Frango;<br>
- Proteínas de alta qualidade: favorece o ótimo aproveitamento dos nutrientes para a manutenção da musculatura e condição corporal ideal;<br>
- Intestino saudável: com fibras que favorecem uma função intestinal regular;<br>
- Redução do odor das fezes;<br>
- Mantém a pelagem macia e brilhante, composto com antioxidantes (BHA, BHT).<br>
- Embalagem: disponível na versão de 15 kg
<br><br>
Este produto possui Satisfação Garantida. Saiba mais abaixo na descrição.",Nutrilus,cachorro/racoes/racao-seca,178.9,143.12,161.01,161.01,4.74,68,True,https://www.petlove.com.br/racao-seca-nutrilus-power-frango-carne-para-caes-adultos/p?sku=31027528665,https://www.petlove.com.br/images/products/395671/hd_large/TRATADAS_0216_01_7899973910460.png?1771439253 | https://www.petlove.com.br/images/products/275748/hd_large/31027528665_Ra%C3%A7%C3%A3o_Seca_Nutrilus_Power__Frango___Carne_para_C%C3%A3es_Adultos_%281%29.jpg?1771054803 | https://www.petlove.com.br/images/products/395672/hd_large/TRATADAS_0039_02_7899973910460.png?1771439254 | https://www.petlove.com.br/images/products/395673/hd_large/TRATADAS_0081_03_7899973910460.png?1771439272 | https://www.petlove.com.br/images/products/395675/hd_large/TRATADAS_0118_04_7899973910460.png?1771439291 | https://www.petlove.com.br/images/products/395674/hd_large/TRATADAS_0164_05_7899973910460.png?1771439275
